UnitCode,Month,is_pandemic,fire_count_lag_1,relative_visits_lag_1,trend_score_lag_1,relative_visits_lag_12,trend_score_lag_12,Baseline_Prediction,temp_mean_roll_mean_3,rain_roll_mean_3,snow_roll_mean_3,fire_count,temp_max,temp_min,trend_score,firecountavg,trend_velocity,comfort_index,park_name,latitude,longitude
MEVE,6,0,5.0,1.2406275781034315,64.0,2.0508177923849065,88.0,2,47.03666666666668,0.6233333333333338,4.653333333333333,0,90.32,44.15,57.0,44.89473684210526,-24.0,3.5429999999999993,Mesa Verde National Park,37.23908345,-108.4624032
MEVE,7,0,0.0,1.9556371253780882,57.0,1.8655364551547486,87.0,2,56.93666666666669,1.1966666666666672,2.523333333333333,6,90.77,52.16,59.0,7.105263157894737,-30.0,3.6996666666666655,Mesa Verde National Park,37.23908345,-108.4624032
MEVE,8,0,6.0,1.8146903055310188,59.0,1.5214359457574633,73.0,2,65.42000000000002,1.2733333333333339,0.6599999999999997,156,90.95,48.92,49.0,24.05263157894737,-14.0,3.004666666666666,Mesa Verde National Park,37.23908345,-108.4624032
MEVE,9,0,156.0,1.4453976302665723,49.0,1.4241540073538423,65.0,2,70.62000000000002,1.4000000000000004,0.0,3,82.13,41.18,52.0,13.052631578947368,-16.0,2.8620000000000028,Mesa Verde National Park,37.23908345,-108.4624032
MEVE,10,0,3.0,1.284177005074528,52.0,1.123487470455302,61.0,1,67.74000000000001,1.6400000000000006,0.0,1,75.74,28.22,40.0,8.31578947368421,-9.0,3.5060000000000002,Mesa Verde National Park,37.23908345,-108.4624032
MEVE,11,0,1.0,1.124711287862231,40.0,0.2552467474753449,43.0,1,60.08333333333335,2.596666666666667,0.0,2,66.65,24.62,27.0,7.157894736842105,-3.0,6.185,Mesa Verde National Park,37.23908345,-108.4624032
MEVE,12,0,2.0,0.3060698062046044,27.0,0.2023224173492828,27.0,0,50.14666666666668,2.193333333333334,0.9933333333333331,4,56.75,14.45,33.0,1.0526315789473684,0.0,6.372,Mesa Verde National Park,37.23908345,-108.4624032
MORA,1,0,5.0,0.18242675031309494,31.0,0.15282056376525152,31.0,0,23.22666666666667,1.8699999999999999,86.72999999999998,0,33.82,-2.81,41.0,0.47368421052631576,0.0,8.417333333333332,Mount Rainier National Park,46.86075416,-121.7043885
MORA,2,0,0.0,0.2511378122286371,41.0,0.19724327245905224,38.0,0,18.960000000000004,0.7200000000000001,93.42666666666666,0,34.45,-7.31,37.0,1.631578947368421,3.0,6.544,Mount Rainier National Park,46.86075416,-121.7043885
MORA,3,0,0.0,0.11399321841962201,37.0,0.26490688235581683,43.0,1,16.85333333333334,0.7799999999999999,83.82666666666667,0,39.85,-0.02,44.0,5.105263157894737,-6.0,6.874666666666666,Mount Rainier National Park,46.86075416,-121.7043885
MORA,4,0,0.0,0.21121825195744462,44.0,0.2393204048372996,46.0,1,16.020000000000007,0.8033333333333333,72.67333333333333,8,37.42,6.82,52.0,6.368421052631579,-2.0,7.004666666666666,Mount Rainier National Park,46.86075416,-121.7043885
MORA,5,0,8.0,0.3715679366439953,52.0,0.7523749372484908,55.0,1,18.10333333333334,0.89,66.80333333333333,14,46.96,11.5,70.0,10.789473684210526,-3.0,6.969666666666667,Mount Rainier National Park,46.86075416,-121.7043885
MORA,6,0,14.0,0.8950253685921065,70.0,2.1038566189123675,76.0,2,23.316666666666674,0.7933333333333333,41.85333333333333,3,52.9,17.8,85.0,8.157894736842104,-6.0,6.254999999999999,Mount Rainier National Park,46.86075416,-121.7043885
MORA,7,0,3.0,2.2476887909951166,85.0,3.4847385777528745,89.0,3,28.830000000000002,0.4166666666666667,15.699999999999996,23,54.79,27.52,94.0,50.26315789473684,-4.0,4.950333333333333,Mount Rainier National Park,46.86075416,-121.7043885
MORA,8,0,23.0,3.8338713455160427,94.0,3.410996165114657,100.0,3,34.77666666666667,0.6166666666666667,6.569999999999996,38,57.49,26.17,83.0,243.89473684210526,-6.0,4.7556666666666665,Mount Rainier National Park,46.86075416,-121.7043885
MORA,9,0,38.0,3.8578642635530005,83.0,2.063856485408961,81.0,2,39.466666666666676,2.0,1.7933333333333286,1023,59.83,20.77,64.0,251.0,2.0,7.053333333333333,Mount Rainier National Park,46.86075416,-121.7043885
MORA,10,0,1023.0,1.5107570565875783,64.0,1.4388409705462037,66.0,2,41.50333333333334,3.2466666666666666,1.7199999999999953,82,41.56,6.46,48.0,48.26315789473684,-2.0,9.343,Mount Rainier National Park,46.86075416,-121.7043885
MORA,11,0,82.0,0.8855983004231076,48.0,0.21185388523379686,46.0,1,36.576666666666675,4.363333333333333,19.63333333333333,5,42.19,4.12,35.0,18.157894736842106,2.0,12.068999999999999,Mount Rainier National Park,46.86075416,-121.7043885
MORA,12,0,5.0,0.27065443958705826,35.0,0.18242675031309494,33.0,0,30.160000000000007,4.526666666666666,41.59666666666666,1,36.07,2.32,36.0,3.4210526315789473,2.0,13.037333333333333,Mount Rainier National Park,46.86075416,-121.7043885
NERI,1,0,0.0,0.43249395144643454,34.0,0.3670857174664193,34.0,1,44.35000000000002,2.353333333333332,2.94,1,49.73,-9.4,36.0,0.6842105263157895,0.0,7.271666666666662,New River Gorge National Park,37.86878554,-80.99956002
NERI,2,0,1.0,0.38202333321763826,36.0,0.35817266497397926,40.0,0,33.91333333333335,3.126666666666665,6.586666666666666,2,60.71,3.47,41.0,2.8947368421052633,-4.0,9.861999999999995,New River Gorge National Park,37.86878554,-80.99956002
NERI,3,0,2.0,0.5626410234888228,41.0,0.86871084457181,38.0,1,29.403333333333354,4.183333333333333,9.68,34,74.39,15.8,46.0,12.631578947368421,3.0,12.42633333333333,New River Gorge National Park,37.86878554,-80.99956002
NERI,4,0,34.0,1.0515017791235588,46.0,1.2253980007970493,52.0,2,33.32666666666669,3.4366666666666656,8.496666666666666,26,79.16,25.34,49.0,33.94736842105263,-6.0,10.540666666666663,New River Gorge National Park,37.86878554,-80.99956002
NERI,5,0,26.0,0.5677761154597759,49.0,1.882781471149957,49.0,3,43.82333333333335,3.5433333333333317,4.933333333333334,6,77.81,39.11,60.0,12.31578947368421,0.0,9.704333333333327,New River Gorge National Park,37.86878554,-80.99956002
NERI,6,0,6.0,2.3077286713605085,60.0,2.141434219765447,58.0,3,52.40333333333336,3.379999999999999,0.7366666666666667,12,89.06,41.09,72.0,14.105263157894736,2.0,8.519666666666662,New River Gorge National Park,37.86878554,-80.99956002
NERI,7,0,12.0,2.415556432943433,72.0,2.6885507598492278,65.0,3,60.35333333333335,4.266666666666666,0.08333333333333333,12,85.19,57.92,68.0,14.0,7.0,9.497999999999996,New River Gorge National Park,37.86878554,-80.99956002
NERI,8,0,12.0,2.382031618218782,68.0,2.2400371554148375,64.0,3,66.41000000000003,4.616666666666666,0.0,17,83.57,47.84,61.0,15.631578947368421,4.0,9.59233333333333,New River Gorge National Park,37.86878554,-80.99956002
NERI,9,0,17.0,2.476810744311231,61.0,1.632454907373084,60.0,2,69.32000000000002,3.6533333333333324,0.0,19,80.33,44.06,64.0,20.842105263157894,1.0,7.374666666666663,New River Gorge National Park,37.86878554,-80.99956002
NERI,10,0,19.0,1.8214721409396133,64.0,1.9730582219607309,54.0,3,67.37666666666668,2.799999999999999,0.0,10,77.72,29.12,62.0,16.36842105263158,10.0,5.86233333333333,New River Gorge National Park,37.86878554,-80.99956002
NERI,11,0,10.0,2.462331618914561,62.0,0.8049348362539906,54.0,1,60.53333333333335,2.389999999999999,0.0,23,65.48,18.14,33.0,18.473684210526315,8.0,5.726666666666662,New River Gorge National Park,37.86878554,-80.99956002
NERI,12,0,23.0,0.7813776018372433,33.0,0.43249395144643454,30.0,1,52.33333333333335,2.393333333333332,0.8366666666666666,4,58.46,-0.04,35.0,1.4736842105263157,3.0,6.553333333333329,New River Gorge National Park,37.86878554,-80.99956002
NOCA,1,0,0.0,0.0008904197860649304,26.0,0.01958923529342847,26.0,1,33.36666666666667,4.28,50.339999999999996,0,43.43,7.25,39.0,0.3157894736842105,0.0,12.223333333333334,North Cascades National Park,48.71171756,-121.2069423
NOCA,2,0,0.0,0.007123358288519443,39.0,0.028493433154077773,34.0,1,27.816666666666666,1.4466666666666674,54.49,0,47.93,-9.85,35.0,0.05263157894736842,5.0,7.111666666666668,North Cascades National Park,48.71171756,-121.2069423
NOCA,3,0,0.0,0.002671259358194791,35.0,0.08681592914133071,36.0,1,24.816666666666663,1.4900000000000009,50.43000000000001,1,56.75,16.61,42.0,0.5263157894736842,-1.0,7.498333333333335,North Cascades National Park,48.71171756,-121.2069423
NOCA,4,0,1.0,0.004452098930324652,42.0,0.5026419692336532,46.0,1,25.713333333333335,1.5466666666666675,46.76666666666667,8,56.57,18.68,52.0,2.210526315789474,-4.0,7.522000000000002,North Cascades National Park,48.71171756,-121.2069423
NOCA,5,0,8.0,0.357948753998102,52.0,0.4786006350099001,47.0,1,29.84,1.966666666666667,42.02,0,67.91,28.58,62.0,4.7894736842105265,5.0,7.949333333333334,North Cascades National Park,48.71171756,-121.2069423
NOCA,6,0,0.0,0.5280189331365037,62.0,1.3383009384555904,59.0,2,36.49333333333333,2.036666666666667,26.889999999999997,74,78.44,32.54,80.0,9.105263157894736,3.0,7.424000000000001,North Cascades National Park,48.71171756,-121.2069423
NOCA,7,0,74.0,1.0702845828500462,80.0,2.645437184398908,83.0,2,43.07,1.3266666666666673,5.32,126,84.47,42.35,100.0,224.21052631578948,-3.0,5.346333333333335,North Cascades National Park,48.71171756,-121.2069423
NOCA,8,0,126.0,7.491992079950324,100.0,0.6949726430236781,93.0,2,50.64666666666667,1.203333333333334,1.8,9,85.55,40.37,90.0,338.6842105263158,7.0,4.342000000000001,North Cascades National Park,48.71171756,-121.2069423
NOCA,9,0,9.0,6.424823966351505,90.0,1.0404555200168712,75.0,2,57.01,1.5433333333333341,0.0,28,88.79,37.49,55.0,144.21052631578948,15.0,4.385666666666669,North Cascades National Park,48.71171756,-121.2069423
NOCA,10,0,28.0,4.218363736482607,55.0,0.4946281911590688,59.0,1,59.05666666666667,1.6566666666666674,0.0,6,64.13,25.43,46.0,34.31578947368421,-4.0,4.4076666666666675,North Cascades National Park,48.71171756,-121.2069423
NOCA,11,0,6.0,0.7626445467646129,46.0,0.008458987967616838,37.0,0,52.43666666666667,3.0866666666666673,9.61,6,51.98,20.21,29.0,4.157894736842105,9.0,7.929666666666668,North Cascades National Park,48.71171756,-121.2069423
NOCA,12,0,6.0,0.021815284758590795,29.0,0.0008904197860649304,22.0,0,43.51333333333333,5.336666666666667,18.143333333333334,0,42.26,7.34,37.0,0.21052631578947367,7.0,13.322000000000001,North Cascades National Park,48.71171756,-121.2069423
NPSA,1,0,0.0,0.24389542758266117,39.0,0.8690744047454516,39.0,2,80.89333333333333,12.85,0.0,0,85.1,77.45,34.0,0.0,0.0,26.78933333333333,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,2,0,0.0,1.857890750681357,34.0,0.9736910481013218,42.0,2,81.3,14.696666666666667,0.0,0,85.46,77.72,38.0,0.0,-8.0,30.523333333333333,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,3,0,0.0,3.8166168202599384,38.0,0.35418405762650024,58.0,1,81.82,15.916666666666666,0.0,0,85.1,77.72,35.0,0.0,-20.0,33.01533333333333,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,4,0,0.0,1.562947442906976,35.0,2.263122688499577,43.0,2,81.89,15.973333333333331,0.0,0,85.64,77.45,50.0,0.0,-8.0,33.135666666666665,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,5,0,0.0,6.217757851500091,50.0,0.5911470570349773,49.0,1,82.08666666666666,12.290000000000001,0.0,0,84.38,76.64,59.0,0.0,1.0,25.788666666666668,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,6,0,0.0,1.5837447274295284,59.0,0.334647214590163,77.0,1,81.86666666666666,10.516666666666667,0.0,0,83.66,76.46,31.0,0.0,-18.0,22.220000000000002,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,7,0,0.0,0.4380034164598179,31.0,1.0423851091000558,33.0,2,81.58666666666666,8.65,0.0,0,83.3,75.56,44.0,0.0,-2.0,18.458666666666666,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,8,0,0.0,5.721143905931261,44.0,0.9629772954684916,32.0,2,80.80666666666666,8.566666666666666,0.0,0,82.94,76.46,23.0,0.0,12.0,18.214,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,9,0,0.0,0.8507980031953297,23.0,2.0898119841449727,28.0,2,80.45,4.576666666666667,0.0,0,83.3,75.11,23.0,0.0,-5.0,10.198333333333334,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,10,0,0.0,4.477088159036757,23.0,2.823388929122279,36.0,3,79.91333333333333,4.126666666666666,0.0,0,83.21,75.74,29.0,0.0,-13.0,9.244666666666665,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,11,0,0.0,0.0,29.0,1.6738662936939228,45.0,2,79.94,6.843333333333334,0.0,0,84.74,75.2,30.0,0.0,-16.0,14.680666666666667,National Park of American Samoa,-14.22865935,-169.8503777
NPSA,12,0,0.0,0.1588156272631282,30.0,0.24389542758266117,33.0,1,79.97,11.706666666666669,0.0,0,86.72,76.37,42.0,0.0,-3.0,24.410333333333337,National Park of American Samoa,-14.22865935,-169.8503777
OLYM,1,0,1.0,0.4657274599593903,31.0,0.39172029107552553,31.0,1,31.433333333333337,8.153333333333334,59.639999999999986,0,46.7,5.03,43.0,0.3684210526315789,0.0,20.163333333333334,Olympic National Park,47.80392754,-123.6663848
OLYM,2,0,0.0,0.3873834017442852,43.0,0.45845004297396375,39.0,1,27.636666666666667,4.653333333333333,64.89333333333332,0,46.61,-5.41,40.0,0.15789473684210525,4.0,13.543,Olympic National Park,47.80392754,-123.6663848
OLYM,3,0,0.0,0.4507797777172769,40.0,0.6487869751930169,46.0,1,25.86,4.04,58.12999999999999,0,52.64,4.85,48.0,1.0526315789473684,-6.0,12.494,Olympic National Park,47.80392754,-123.6663848
OLYM,4,0,0.0,0.5148140459327111,48.0,0.8421422268031395,50.0,1,25.676666666666666,2.703333333333333,60.783333333333324,2,52.64,13.04,53.0,0.631578947368421,-2.0,9.839,Olympic National Park,47.80392754,-123.6663848
OLYM,5,0,2.0,0.6668774436052131,53.0,1.247958380601907,57.0,2,27.926666666666666,2.9866666666666664,58.679999999999986,0,57.59,22.13,74.0,1.2105263157894737,-4.0,10.180666666666667,Olympic National Park,47.80392754,-123.6663848
OLYM,6,0,0.0,1.6994032776695356,74.0,1.4700693477509172,75.0,2,32.57333333333333,2.746666666666666,42.539999999999985,2,70.73,24.11,92.0,1.8421052631578947,-1.0,9.235999999999999,Olympic National Park,47.80392754,-123.6663848
OLYM,7,0,2.0,1.4218812563385979,92.0,2.215038026426365,85.0,3,38.11333333333334,1.7733333333333334,10.259999999999986,65,74.87,33.74,100.0,6.842105263157895,7.0,6.735333333333333,Olympic National Park,47.80392754,-123.6663848
OLYM,8,0,65.0,2.0758763883159475,100.0,2.3946008030870902,89.0,3,45.34,1.4166666666666667,2.893333333333319,103,79.19,36.08,69.0,20.31578947368421,11.0,5.299333333333333,Olympic National Park,47.80392754,-123.6663848
OLYM,9,0,103.0,2.1990051494547305,69.0,2.09003837401554,77.0,2,51.38333333333333,2.2433333333333336,0.0,154,78.74,32.57,45.0,17.210526315789473,-8.0,6.3483333333333345,Olympic National Park,47.80392754,-123.6663848
OLYM,10,0,154.0,2.009959560067939,45.0,1.31951510977395,48.0,2,53.48333333333333,3.203333333333333,0.00999999999998579,52,61.55,10.7,36.0,43.21052631578947,-3.0,8.058333333333334,Olympic National Park,47.80392754,-123.6663848
OLYM,11,0,52.0,1.2566204905038552,36.0,0.9145857817756513,34.0,1,47.21333333333333,5.803333333333334,4.613333333333319,13,46.7,16.73,32.0,10.947368421052632,2.0,13.885333333333335,Olympic National Park,47.80392754,-123.6663848
OLYM,12,0,13.0,0.8449738460256893,32.0,0.4657274599593903,28.0,1,39.73666666666667,8.633333333333333,10.079999999999986,0,45.8,8.0,33.0,1.368421052631579,4.0,20.293,Olympic National Park,47.80392754,-123.6663848
PEFO,1,0,8.0,0.6131840560200722,71.0,0.43156437821132665,71.0,0,46.82,0.323333333333333,0.3233333333333324,11,61.7,7.43,68.0,3.3157894736842106,0.0,2.964666666666666,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,2,0,11.0,0.4395296268909829,68.0,0.4622245816717121,80.0,0,36.99333333333333,0.1066666666666663,0.41333333333333244,1,69.71,25.88,68.0,2.263157894736842,-12.0,3.5139999999999993,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,3,0,1.0,0.2233071476572984,68.0,1.1502379462677512,78.0,1,38.6,0.1466666666666663,0.25666666666666577,1,79.61,25.07,80.0,3.1578947368421053,-10.0,3.4333333333333327,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,4,0,1.0,0.42778188574787174,80.0,1.035582394293503,96.0,1,42.25,0.21999999999999964,1.8266666666666656,0,85.46,25.97,71.0,3.736842105263158,-16.0,3.215,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,5,0,0.0,0.5670336453283954,71.0,1.1946672228226178,86.0,2,49.50666666666666,0.3299999999999996,3.5166666666666657,0,91.85,38.84,83.0,5.842105263157895,-15.0,2.7093333333333334,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,6,0,0.0,0.806251277157369,83.0,1.523183697889346,100.0,2,55.68333333333334,0.273333333333333,3.4233333333333325,47,100.4,51.08,72.0,15.947368421052632,-17.0,1.9783333333333324,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,7,0,47.0,0.8692728050273127,72.0,0.9836681855622758,84.0,1,65.33666666666666,0.3199999999999996,1.8533333333333328,9,100.22,58.55,70.0,6.7894736842105265,-12.0,1.1063333333333334,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,8,0,9.0,0.7781727749021987,70.0,0.8685123038970943,71.0,1,73.78666666666666,0.3766666666666663,0.06333333333333274,0,98.15,59.72,62.0,4.7368421052631575,-1.0,1.1319999999999988,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,9,0,0.0,0.6495079915818213,62.0,1.0923998339958751,62.0,1,78.65333333333335,0.4066666666666663,0.0,0,89.33,45.86,65.0,7.2105263157894735,0.0,1.6786666666666676,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,10,0,0.0,0.5757994215135447,65.0,1.1707514635960117,74.0,1,76.21333333333332,0.4899999999999996,0.0,19,85.91,34.61,88.0,14.68421052631579,-9.0,1.6013333333333315,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,11,0,19.0,0.0,88.0,0.6664791746982749,74.0,1,69.36333333333333,0.7799999999999997,0.0,5,77.45,27.5,78.0,16.789473684210527,14.0,1.6236666666666664,Petrified Forest National Park,34.98387664,-109.7877678
PEFO,12,0,5.0,0.36397984356007224,78.0,0.6131840560200722,64.0,1,59.126666666666665,0.983333333333333,0.3566666666666661,1,69.89,23.9,77.0,4.578947368421052,14.0,3.0539999999999994,Petrified Forest National Park,34.98387664,-109.7877678
PINN,1,0,12.0,1.4757138098924012,59.0,1.0481245765788016,59.0,2,56.79,1.1100000000000005,0.0,29,68.45,31.73,65.0,19.63157894736842,0.0,3.5410000000000013,Pinnacles National Park,36.49029208,-121.1813607
PINN,2,0,29.0,1.4780032487128316,65.0,0.9745215540751734,78.0,1,50.129999999999995,1.1900000000000006,0.45999999999999996,18,73.94,30.11,67.0,31.31578947368421,-13.0,4.367000000000002,Pinnacles National Park,36.49029208,-121.1813607
PINN,3,0,18.0,1.309948697000378,67.0,2.1699495985897603,71.0,3,49.666666666666664,1.8266666666666673,0.45999999999999996,25,80.87,36.05,70.0,29.842105263157894,-4.0,5.686666666666668,Pinnacles National Park,36.49029208,-121.1813607
PINN,4,0,25.0,2.1759411086942912,70.0,1.7462572824173193,96.0,3,49.11000000000001,2.053333333333334,0.5533333333333333,24,82.85,35.96,70.0,15.105263157894736,-26.0,6.195666666666668,Pinnacles National Park,36.49029208,-121.1813607
PINN,5,0,24.0,1.9181600398066667,70.0,1.7954558613244433,91.0,3,51.77666666666667,2.123333333333334,0.09333333333333334,70,99.23,43.7,65.0,19.42105263157895,-21.0,6.069000000000001,Pinnacles National Park,36.49029208,-121.1813607
PINN,6,0,70.0,1.80933862863982,65.0,1.5797127860970646,85.0,3,56.163333333333334,0.9966666666666671,0.09333333333333334,11,93.11,45.23,61.0,97.52631578947368,-20.0,3.3770000000000007,Pinnacles National Park,36.49029208,-121.1813607
PINN,7,0,11.0,1.6424044406054494,61.0,1.1841269848052278,73.0,2,62.669999999999995,0.17666666666666728,0.0,1,96.53,52.34,67.0,152.05263157894737,-12.0,1.0863333333333351,Pinnacles National Park,36.49029208,-121.1813607
PINN,8,0,1.0,1.3664052840829095,67.0,1.2148639187561143,58.0,2,67.64999999999999,0.013333333333333926,0.0,3,98.51,53.87,60.0,189.89473684210526,9.0,0.2616666666666687,Pinnacles National Park,36.49029208,-121.1813607
PINN,9,0,3.0,1.1657140513132547,60.0,1.1673215296339825,55.0,2,71.66666666666667,0.0,0.0,125,100.4,54.14,48.0,120.21052631578948,5.0,0.16666666666666716,Pinnacles National Park,36.49029208,-121.1813607
PINN,10,0,125.0,0.8772934714032726,48.0,1.247744157134638,49.0,2,72.11333333333333,0.11666666666666725,0.0,14,86.09,42.35,55.0,35.21052631578947,-1.0,0.4446666666666675,Pinnacles National Park,36.49029208,-121.1813607
PINN,11,0,14.0,0.8231263231411716,55.0,1.6437683616048548,48.0,3,68.48666666666666,0.6300000000000007,0.0,11,82.04,40.28,54.0,30.05263157894737,7.0,1.4113333333333349,Pinnacles National Park,36.49029208,-121.1813607
PINN,12,0,11.0,1.0160724330927742,54.0,1.4757138098924012,61.0,3,62.17333333333334,1.8533333333333342,0.01,8,72.05,34.88,59.0,16.736842105263158,-7.0,4.4893333333333345,Pinnacles National Park,36.49029208,-121.1813607
REDW,1,0,20.0,0.8622971321051618,34.0,0.4708409716361179,34.0,0,50.27,13.003333333333337,0.8533333333333334,14,68.63,29.57,39.0,8.157894736842104,0.0,27.979666666666674,Redwood National and State Parks,41.37237268,-124.0318129
REDW,2,0,14.0,1.2138226071467233,39.0,0.5314894624424322,33.0,1,47.04333333333333,14.50666666666667,0.8533333333333334,1,66.29,24.35,35.0,5.421052631578948,6.0,31.309000000000005,Redwood National and State Parks,41.37237268,-124.0318129
REDW,3,0,1.0,1.0437911269250504,35.0,0.8700224154667601,45.0,1,45.89000000000001,12.080000000000004,2.4633333333333334,23,67.91,33.26,47.0,4.473684210526316,-10.0,26.571000000000005,Redwood National and State Parks,41.37237268,-124.0318129
REDW,4,0,23.0,1.3704853340186172,47.0,1.13491435566754,60.0,2,45.403333333333336,11.44666666666667,3.41,5,67.01,34.25,45.0,5.7368421052631575,-13.0,25.35300000000001,Redwood National and State Parks,41.37237268,-124.0318129
REDW,5,0,5.0,1.6794465043048785,45.0,1.6823309445210597,47.0,3,46.93666666666667,9.70666666666667,3.4566666666666666,1,66.56,38.66,43.0,3.263157894736842,-2.0,21.719666666666676,Redwood National and State Parks,41.37237268,-124.0318129
REDW,6,0,1.0,3.0043827649966692,43.0,2.136743147969363,56.0,3,49.550000000000004,6.133333333333336,0.9933333333333333,0,71.06,43.25,62.0,33.05263157894737,-13.0,14.311666666666673,Redwood National and State Parks,41.37237268,-124.0318129
REDW,7,0,0.0,5.568951102247795,62.0,2.12450308861722,58.0,3,52.35,1.3500000000000034,0.04666666666666667,651,76.01,48.11,81.0,227.8421052631579,4.0,4.465000000000007,Redwood National and State Parks,41.37237268,-124.0318129
REDW,8,0,651.0,4.942450687293238,81.0,1.8138865004677591,46.0,3,54.64666666666667,0.4700000000000035,0.0,296,78.53,48.83,71.0,1055.578947368421,35.0,2.4753333333333405,Redwood National and State Parks,41.37237268,-124.0318129
REDW,9,0,296.0,4.18833260433929,71.0,1.8908634311065426,47.0,3,57.18333333333334,0.09666666666667022,0.0,278,77.72,47.93,39.0,689.8421052631579,24.0,1.4750000000000068,Redwood National and State Parks,41.37237268,-124.0318129
REDW,10,0,278.0,3.2390507881496373,39.0,1.2991769554568504,32.0,2,58.60999999999999,1.0233333333333368,0.0,17,77.99,36.23,33.0,55.21052631578947,7.0,3.185666666666674,Redwood National and State Parks,41.37237268,-124.0318129
REDW,11,0,17.0,1.956001615814565,33.0,0.8061383352005556,30.0,1,57.54999999999999,2.1800000000000033,0.0,9,68.72,36.14,56.0,27.210526315789473,3.0,5.6050000000000075,Redwood National and State Parks,41.37237268,-124.0318129
REDW,12,0,9.0,1.1753968470494223,56.0,0.8622971321051618,24.0,1,55.026666666666664,4.363333333333337,0.0,17,65.21,35.6,97.0,15.947368421052632,32.0,10.224000000000007,Redwood National and State Parks,41.37237268,-124.0318129
ROMO,1,0,2.0,0.4168790182797944,23.0,0.35551623240661595,23.0,1,23.656666666666656,0.08333333333333244,12.75,2,31.37,-22.81,26.0,3.5789473684210527,0.0,4.801,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,2,0,2.0,0.3097025328179159,26.0,0.3389925229818322,26.0,1,13.093333333333321,0.03666666666666578,16.81,2,38.21,-13.54,25.0,6.315789473684211,0.0,5.764,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,3,0,2.0,0.32423211200167995,25.0,0.46680921823741617,28.0,1,12.896666666666656,0.029999999999999114,17.36,15,45.86,-4.54,34.0,11.526315789473685,-3.0,5.770333333333332,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,4,0,15.0,0.5206635587336362,34.0,0.5094361566370913,32.0,1,14.379999999999988,0.023333333333332446,19.556666666666665,10,50.09,0.41,34.0,9.631578947368421,2.0,5.608666666666666,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,5,0,10.0,0.5554646580363192,34.0,1.0413142934785842,34.0,1,20.87333333333332,0.016666666666665778,18.096666666666668,2,54.5,6.89,58.0,3.789473684210526,0.0,4.946,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,6,0,2.0,1.0237903129361186,58.0,2.0559354545026185,63.0,2,26.659999999999986,0.1266666666666658,15.913333333333334,0,67.19,27.86,78.0,55.8421052631579,-5.0,4.5873333333333335,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,7,0,0.0,1.9870001033090405,78.0,2.431819386943315,78.0,3,35.17333333333332,0.4166666666666658,9.959999999999999,5,69.71,34.7,85.0,24.736842105263158,0.0,4.316,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,8,0,5.0,2.4468587196774365,85.0,2.0009686329876946,82.0,2,43.539999999999985,1.6099999999999992,5.633333333333333,0,69.71,30.83,71.0,40.73684210526316,3.0,5.866,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,9,0,0.0,2.166346791111103,71.0,1.9739773427961436,67.0,2,48.62333333333331,2.396666666666666,0.7366666666666667,0,61.52,21.92,60.0,101.0,4.0,6.931000000000001,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,10,0,0.0,1.8536626809231738,60.0,1.2780323006746137,62.0,2,47.36333333333332,2.5933333333333324,4.273333333333333,1,56.21,3.29,41.0,176.26315789473685,-2.0,7.450333333333333,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,11,0,1.0,1.2252134972649682,41.0,0.4491505858137241,40.0,1,41.01333333333332,1.519999999999999,6.386666666666667,2,48.29,2.66,24.0,9.631578947368421,1.0,5.938666666666666,Rocky Mountain National Park,40.3556924,-105.6972879
ROMO,12,0,2.0,0.529143421253728,24.0,0.4168790182797944,21.0,1,33.323333333333316,0.6233333333333324,8.526666666666666,4,38.93,-5.44,24.0,5.842105263157895,3.0,4.914333333333333,Rocky Mountain National Park,40.3556924,-105.6972879
